Name,Type,RA,Dec,Mag,MajAx,Constellation,CommonName
NGC6656,GCl,18.606722,-23.903417,6.17,12.60,Sgr,
NGC6658,G,18.565458,22.888278,11.80,1.50,Her,
NGC6660,G,18.576853,22.909667,12.36,1.95,Her,
NGC6664,OCl,18.609264,-8.220750,7.80,6.00,Sct,
NGC6667,G,18.511053,67.987028,12.63,1.88,Dra,
NGC6673,G,18.751756,-62.297222,11.72,2.60,Pav,
NGC6674,G,18.642742,25.375139,12.07,4.01,Her,
NGC6681,GCl,18.720178,-32.291889,9.06,6.60,Sgr,
NGC6683,OCl,18.703881,-6.212250,9.40,3.00,Sct,
NGC6684,G,18.816078,-65.173444,10.50,4.19,Pav,
NGC6689,G,18.580625,70.523917,12.28,3.29,Dra,
NGC6691,G,18.653403,55.641806,12.90,1.47,Dra,
NGC6694,OCl,18.755183,-9.383611,8.87,6.00,Sct,
NGC6695,G,18.711872,40.366889,13.49,1.21,Lyr,
NGC6699,G,18.867233,-57.320750,12.21,1.74,Pav,
NGC6702,G,18.782661,45.705667,12.24,1.64,Lyr,
NGC6703,G,18.788564,45.550639,11.38,2.43,Lyr,
NGC6704,OCl,18.846047,-5.205417,9.20,3.30,Sct,
NGC6705,OCl,18.851664,-6.270028,5.80,9.00,Sct,Amas de l'Ecu de Sobieski
NGC6707,G,18.922794,-53.818444,12.62,2.62,Tel,
NGC6708,G,18.926567,-53.723444,12.93,1.16,Tel,
NGC6709,OCl,18.855261,10.318750,6.70,8.70,Aql,
NGC6710,G,18.842819,26.838389,13.06,1.68,Lyr,
NGC6711,G,18.816911,47.658111,12.94,1.03,Dra,
NGC6712,GCl,18.884692,-8.705472,8.69,5.70,Sct,
NGC6715,GCl,18.917575,-30.478500,7.70,5.10,Sgr,
NGC6716,OCl,18.909547,-19.901083,7.50,7.20,Sgr,
NGC6717,GCl,18.918344,-22.701611,10.35,3.90,Sgr,
NGC6720,PN,18.893058,33.028583,8.80,1.27,Lyr,Ring Nebula
NGC6721,G,19.014114,-57.759444,12.04,1.90,Pav,
NGC6725,G,19.032394,-53.863083,12.45,2.65,Tel,
NGC6726,RfN,19.027583,-36.891306,,9.00,CrA,
NGC6727,RfN,19.028408,-36.876250,,80.00,CrA,
NGC6729,Neb,19.032056,-36.957639,,25.00,CrA,
NGC6730,G,19.126014,-68.912806,12.06,2.20,Pav,
NGC6738,*Ass,19.022656,11.615611,8.30,5.40,Aql,
NGC6739,G,19.130211,-61.368111,12.14,2.65,Pav,
NGC6741,PN,19.043611,-0.449389,11.50,0.13,Aql,Phantom Streak Nebula
NGC6742,PN,18.988861,48.465278,13.40,0.55,Dra,
NGC6744,G,19.162806,-63.857528,9.25,15.67,Pav,
NGC6749,GCl,19.087667,1.900611,12.40,5.10,Aql,
NGC6751,PN,19.098764,-5.992306,11.90,0.34,Aql,
NGC6752,GCl,19.181050,-59.981861,6.28,13.20,Pav,
NGC6753,G,19.189900,-57.049556,11.04,2.97,Pav,
NGC6754,G,19.190478,-50.641806,12.22,2.02,Tel,
NGC6755,OCl,19.130292,4.266417,7.50,6.00,Aql,
NGC6756,OCl,19.145158,4.705778,10.60,3.60,Aql,
NGC6758,G,19.231206,-56.309944,11.39,2.75,Tel,
NGC6760,GCl,19.186683,1.030472,9.78,5.40,Aql,
NGC6761,G,19.251333,-50.656833,13.36,1.63,Tel,
NGC6764,G,19.137881,50.933222,13.63,2.49,Cyg,
NGC6765,PN,19.185139,30.545556,12.90,0.67,Lyr,
NGC6769,G,19.306300,-60.501083,11.77,2.86,Pav,
NGC6770,G,19.310367,-60.496472,11.86,2.39,Pav,
NGC6771,G,19.310975,-60.546000,12.52,2.38,Pav,
NGC6772,PN,19.243417,-2.706806,12.70,1.07,Aql,
NGC6776,G,19.421986,-63.860167,12.07,2.00,Pav,
NGC6778,PN,19.306903,-1.596361,12.30,0.26,Aql,
NGC6779,GCl,19.276531,30.184500,8.40,5.80,Lyr,
NGC6780,G,19.380800,-55.775833,12.73,2.01,Tel,
NGC6781,PN,19.307850,6.539722,11.40,1.80,Aql,
NGC6782,G,19.399417,-59.922472,11.98,2.45,Pav,
NGC6786,G,19.181642,73.410167,13.80,0.81,Dra,
NGC6788,G,19.447153,-54.951306,12.05,3.20,Tel,
NGC6789,G,19.278378,63.971472,13.54,0.97,Dra,
NGC6790,PN,19.382472,1.513333,10.50,0.12,Aql,
NGC6791,OCl,19.348117,37.771889,9.50,6.30,Lyr,
NGC6794,G,19.467744,-38.918750,12.88,1.51,Sgr,
NGC6796,G,19.358575,61.144889,12.65,1.73,Dra,
NGC6802,OCl,19.509733,20.260972,8.80,4.50,Vul,
NGC6803,PN,19.521236,10.056028,11.40,0.09,Aql,
NGC6804,PN,19.526497,9.225167,12.00,0.58,Aql,
NGC6806,G,19.618069,-42.296278,13.19,1.22,Sgr,
NGC6807,PN,19.575972,5.684167,12.00,0.03,Aql,
NGC6808,G,19.731667,-70.633389,12.90,0.80,Pav,
NGC6809,GCl,19.666500,-30.962083,6.49,12.00,Sgr,
NGC6810,G,19.726181,-58.655583,11.42,3.79,Pav,
NGC6811,OCl,19.621642,46.388833,6.80,7.20,Cyg,
NGC6813,PN,19.672900,27.309556,,3.00,Vul,
NGC6814,G,19.711289,-10.323500,11.32,3.08,Aql,
NGC6816,G,19.733953,-28.400833,12.87,1.72,Sgr,
NGC6818,PN,19.732703,-14.153167,9.30,0.77,Sgr,Little Gem Nebula
NGC6819,OCl,19.688358,40.186750,7.30,6.90,Cyg,Foxhead Cluster
NGC6820,Neb,19.707783,23.088083,,0.50,Vul,
NGC6821,G,19.740017,-6.833444,13.07,1.03,Aql,
NGC6822,G,19.749372,-14.803444,10.05,17.38,Sgr,Barnard's Galaxy
NGC6823,Cl+N,19.719414,23.299944,7.10,6.00,Vul,
NGC6824,G,19.727972,56.109472,11.76,1.91,Cyg,
NGC6826,PN,19.746697,50.525028,9.44,0.42,Cyg,Blinking Planetary
NGC6830,OCl,19.849883,23.100139,7.90,4.20,Vul,
NGC6833,PN,19.829611,48.961111,12.10,0.03,Cyg,
NGC6834,OCl,19.870156,29.408167,7.80,4.50,Cyg,
NGC6835,G,19.909153,-12.567583,12.46,2.74,Sgr,
NGC6836,G,19.911128,-12.687944,13.01,1.42,Sgr,
NGC6838,GCl,19.896142,18.778389,6.10,6.90,Sge,
NGC6841,G,19.963628,-31.810694,12.59,1.63,Sgr,
NGC6842,PN,19.917294,29.289167,13.10,0.95,Vul,
NGC6845A,G,20.016228,-47.070250,13.22,1.08,Tel,
NGC6845B,G,20.018139,-47.059083,13.89,0.78,Tel,
NGC6845C,G,20.015781,-47.084222,15.43,0.94,Tel,
NGC6845D,G,20.014886,-47.095222,14.68,0.79,Tel,
NGC6846,OCl,19.941144,32.349694,14.20,2.40,Cyg,
NGC6849,G,20.104339,-40.198306,12.12,2.15,Sgr,
NGC6850,G,20.058361,-54.844778,13.07,2.03,Tel,
NGC6851,G,20.059547,-48.284500,11.84,2.18,Tel,
NGC6851B,G,20.094428,-47.979056,14.81,1.12,Tel,
NGC6852,PN,20.010878,1.728111,12.60,0.47,Aql,
NGC6853,PN,19.993439,22.721028,7.40,6.70,Vul,Dumbbell Nebula
NGC6854,G,20.094111,-54.375611,12.35,2.28,Tel,
NGC6857,HII,20.030036,33.525917,,0.63,Cyg,
NGC6860,G,20.146358,-61.100194,13.53,1.31,Pav,
NGC6861,G,20.122078,-48.370222,11.04,3.18,Tel,
NGC6861D,G,20.138744,-48.211417,11.94,2.36,Tel,
NGC6862,G,20.148494,-56.391750,12.74,1.43,Tel,
NGC6864,GCl,20.101344,-21.922222,8.26,3.60,Sgr,
NGC6866,OCl,20.065328,44.159111,7.60,5.10,Cyg,
NGC6868,G,20.165019,-48.379556,10.59,3.58,Tel,
NGC6869,G,20.011781,66.227528,12.23,1.44,Dra,
NGC6870,G,20.169683,-48.287083,11.94,2.56,Tel,
NGC6871,OCl,20.099844,35.777250,5.20,9.30,Cyg,
NGC6872,G,20.282378,-70.767944,11.64,4.70,Pav,
NGC6875,G,20.220131,-46.161639,12.03,2.15,Tel,
NGC6876,G,20.305319,-70.858806,10.83,3.46,Pav,
NGC6877,G,20.310056,-70.853056,12.23,2.38,Pav,
NGC6878,G,20.231456,-44.526750,12.42,1.61,Sgr,
NGC6878A,G,20.226667,-44.816167,13.25,1.87,Sgr,
NGC6879,PN,20.174056,16.922806,12.50,0.08,Sge,
NGC6880,G,20.324897,-70.859861,13.35,2.46,Pav,
NGC6881,PN,20.181250,37.411389,13.90,0.07,Cyg,
NGC6882,OCl,20.198850,26.488806,14.10,7.50,Vul,
NGC6883,OCl,20.188819,35.832194,8.00,4.50,Cyg,
NGC6884,PN,20.173250,46.460833,10.90,0.10,Cyg,
NGC6886,PN,20.211917,19.989722,11.40,0.09,Sge,
NGC6887,G,20.288136,-52.796750,12.08,3.44,Tel,
NGC6888,HII,20.201819,38.354944,,20.00,Cyg,Crescent Nebula
NGC6890,G,20.305028,-44.806722,12.65,1.59,Sgr,
NGC6891,PN,20.252456,12.704361,10.50,0.25,Del,
NGC6893,G,20.347122,-48.239083,11.71,2.87,Tel,
NGC6894,PN,20.273347,30.565083,12.30,0.67,Cyg,
NGC6899,G,20.406178,-50.433944,12.85,1.79,Tel,
NGC6902,G,20.407817,-43.653528,11.48,2.69,Sgr,
NGC6902B,G,20.385292,-43.868611,13.80,1.32,Sgr,
NGC6905,PN,20.373053,20.104528,11.10,0.67,Del,Blue Flash Nebula
NGC6906,G,20.392753,6.443667,12.56,1.12,Aql,
NGC6907,G,20.418508,-24.809167,11.16,3.33,Cap,
NGC6909,G,20.460803,-47.027028,11.99,2.36,Tel,
NGC6910,OCl,20.386681,40.778611,7.40,6.30,Cyg,
NGC6912,G,20.447800,-18.617278,13.22,1.30,Cap,
NGC6913,OCl,20.399381,38.507667,6.60,3.60,Cyg,
NGC6914,RfN,20.412028,42.482639,,3.00,Cyg,
NGC6919,G,20.527256,-44.216417,13.11,1.39,Mic,
NGC6920,G,20.732611,-80.000833,11.97,2.30,Oct,
NGC6921,G,20.474683,25.723417,13.44,1.08,Vul,
NGC6922,G,20.498028,-2.191194,13.60,1.17,Aql,
NGC6923,G,20.527519,-30.831889,12.01,2.54,Mic,
NGC6924,G,20.555342,-25.474444,12.79,1.70,Cap,
NGC6925,G,20.572381,-31.980889,11.35,4.68,Mic,
NGC6926,G,20.551697,-2.027500,13.43,1.33,Aql,
NGC6927,G,20.543947,9.916389,14.46,0.60,Del,
NGC6928,G,20.547283,9.926417,12.61,2.08,Del,
NGC6929,G,20.556022,-2.037194,13.71,0.43,Aql,
NGC6930,G,20.549667,9.874444,12.90,1.43,Del,
NGC6933,*,20.560606,7.387333,11.61,,Del,
NGC6934,GCl,20.569858,7.404111,9.75,5.40,Del,
NGC6935,G,20.638950,-52.110444,12.00,2.18,Ind,
NGC6937,G,20.646064,-52.143250,12.87,2.55,Ind,
NGC6939,OCl,20.525036,60.662083,7.80,12.00,Cep,
NGC6940,OCl,20.574081,28.282722,6.30,10.80,Vul,
NGC6942,G,20.677181,-54.303056,11.97,2.24,Ind,
NGC6943,G,20.742706,-68.747722,11.39,3.75,Pav,
NGC6944,G,20.639961,6.996444,13.68,1.12,Del,
NGC6946,G,20.581200,60.153917,9.05,11.40,Cyg,Fireworks Galaxy
NGC6949,G,20.585256,64.802806,14.50,1.31,Cep,
NGC6951,G,20.620581,66.105639,12.41,3.19,Cep,
NGC6954,G,20.734217,3.209444,13.17,1.27,Del,
NGC6958,G,20.811831,-37.997417,11.40,2.44,Mic,
NGC6960,SNR,20.766161,30.595139,,210.00,Cyg,Veil Nebula
NGC6962,G,20.788628,0.320806,11.89,2.70,Aqr,
NGC6964,G,20.790083,0.300833,12.95,1.68,Aqr,
NGC6965,G,20.788992,0.484056,13.68,0.73,Aqr,
NGC6967,G,20.792806,0.411611,13.01,1.19,Aqr,
NGC6969,G,20.807675,7.739972,13.52,1.21,Del,
NGC6970,G,20.869294,-48.777778,12.62,1.54,Ind,
NGC6974,SNR,20.851200,31.828111,,,Cyg,
NGC6979,SNR,20.841114,32.025889,,7.00,Cyg,
NGC6981,GCl,20.891086,-12.537056,8.96,4.50,Aqr,
NGC6982,G,20.955106,-51.862278,13.66,1.00,Ind,
NGC6984,G,20.964994,-51.870833,12.73,1.80,Ind,
NGC6987,G,20.969544,-48.630306,12.45,2.03,Ind,
NGC6992,SNR,20.938631,31.742750,,60.00,Cyg,Eastern Veil
NGC6994,Other,20.982214,-12.635500,8.90,,Aqr,
NGC6995,SNR,20.952989,31.235167,,12.00,Cyg,Eastern Veil
NGC6997,Cl+N,20.944292,44.631500,10.00,6.90,Cyg,
NGC6998,G,21.027133,-28.031917,14.06,0.94,Mic,
NGC7000,HII,20.988094,44.528778,,120.00,Cyg,North America Nebula
NGC7001,G,21.018819,-0.195167,12.93,1.38,Aqr,
NGC7002,G,21.062444,-49.029750,12.38,2.10,Ind,
NGC7004,G,21.067272,-49.114250,13.75,1.26,Ind,
NGC7006,GCl,21.024792,16.187528,10.46,4.20,Del,
NGC7007,G,21.091089,-52.551972,11.95,3.39,Ind,
NGC7008,PN,21.009111,54.543194,10.70,1.43,Cyg,
NGC7009,PN,21.069664,-11.363250,8.00,0.70,Aqr,Saturn Nebula
NGC7013,G,21.059328,29.897472,11.30,4.16,Cyg,
NGC7014,G,21.131158,-47.179000,12.31,2.03,Ind,
NGC7015,G,21.093717,11.414167,12.53,1.70,Equ,
NGC7018,GTrpl,21.123708,-25.427750,16.80,0.93,Cap,
NGC7020,G,21.188914,-64.025333,11.74,4.10,Pav,
NGC7023,Neb,21.026561,68.169556,,10.00,Cep,Iris Nebula
NGC7026,PN,21.105133,47.852194,10.90,0.33,Cyg,
NGC7027,PN,21.117092,42.236528,8.50,0.23,Cyg,
NGC7029,G,21.197792,-49.283722,11.67,2.75,Ind,
NGC7031,OCl,21.120153,50.875556,9.10,3.90,Cyg,
NGC7038,G,21.252086,-47.220500,12.14,3.22,Ind,
NGC7039,OCl,21.179944,45.621806,7.60,7.80,Cyg,
NGC7041,G,21.275661,-48.363556,11.30,3.46,Ind,
NGC7044,OCl,21.219281,42.496194,12.00,6.00,Cyg,
NGC7046,G,21.248900,2.834833,12.68,1.10,Equ,
NGC7048,PN,21.237556,46.288611,12.10,1.02,Cyg,
NGC7049,G,21.316750,-48.562167,10.55,3.94,Ind,
NGC7052,G,21.309181,26.447028,13.09,1.82,Vul,
NGC7056,G,21.368767,18.665667,13.09,1.10,Peg,
NGC7059,G,21.455964,-60.014583,12.08,3.69,Pav,
NGC7060,G,21.431550,-42.411278,12.82,2.02,Mic,
NGC7062,OCl,21.390967,46.378528,8.30,3.60,Cyg,
NGC7063,OCl,21.406028,36.487500,7.00,6.30,Cyg,
NGC7064,G,21.484161,-52.767611,12.11,3.74,Ind,
NGC7065A,G,21.449403,-7.021528,14.32,1.10,Aqr,
NGC7067,OCl,21.406422,48.009250,9.70,2.40,Cyg,
NGC7070,G,21.507042,-43.087111,12.31,2.50,Gru,
NGC7070A,G,21.529803,-42.847667,12.34,2.21,Gru,
NGC7072,G,21.510256,-43.153528,12.81,0.82,Gru,
NGC7072A,G,21.507133,-43.202611,13.87,0.80,Gru,
NGC7075,G,21.525828,-38.617917,12.73,1.45,Gru,
NGC7076,PN,21.439861,62.892500,13.50,0.93,Cep,
NGC7077,G,21.499892,2.414167,13.67,0.90,Aqr,
NGC7078,GCl,21.499550,12.166833,6.30,11.10,Peg,
NGC7079,G,21.543125,-44.067556,11.65,2.30,Gru,
NGC7080,G,21.500542,26.717806,12.38,1.63,Vul,
NGC7082,OCl,21.488261,47.126278,7.20,9.00,Cyg,
NGC7083,G,21.595747,-63.902833,11.24,3.56,Ind,
NGC7086,OCl,21.507653,51.600528,8.40,4.80,Cyg,
NGC7087,G,21.575964,-40.818639,13.01,0.86,Gru,
NGC7089,GCl,21.557503,-0.823306,6.25,8.40,Aqr,
NGC7090,G,21.608017,-54.557333,10.87,8.15,Ind,
NGC7092,OCl,21.530089,48.438167,4.60,19.50,Cyg,
NGC7094,PN,21.614714,12.788639,13.40,1.65,Peg,
NGC7095,G,21.874011,-81.530833,11.92,2.71,Oct,
NGC7096,G,21.688689,-63.908694,11.97,2.10,Ind,
NGC7097,G,21.670253,-42.539389,11.70,1.89,Gru,
NGC7097A,G,21.677183,-42.480278,14.28,0.70,Gru,
NGC7098,G,21.737811,-75.111333,11.53,1.78,Oct,
NGC7099,GCl,21.672783,-23.179083,7.10,9.00,Cap,
NGC7106,G,21.710164,-52.699528,13.34,1.66,Ind,
NGC7114,*,21.695564,42.841806,3.00,,Cyg,Schmidt's Nova Cygni
NGC7117,G,21.763067,-48.420417,12.80,1.71,Gru,
NGC7118,G,21.769372,-48.353806,12.57,1.70,Gru,
NGC7124,G,21.801497,-50.565222,12.22,2.56,Ind,
NGC7125,G,21.821106,-60.713167,12.46,2.94,Ind,
NGC7126,G,21.821703,-60.609222,12.28,2.55,Ind,
NGC7128,OCl,21.732725,53.715139,9.70,3.00,Cyg,
NGC7129,Cl+N,21.716397,66.112972,11.50,2.10,Cep,
NGC7130,G,21.805422,-34.951250,12.72,1.56,PsA,
NGC7135,G,21.829447,-34.876278,12.19,2.60,PsA,
NGC7137,G,21.803622,22.159583,12.38,1.84,Peg,
NGC7139,PN,21.769056,63.791944,13.30,1.28,Cep,
NGC7140,G,21.870919,-55.569667,11.68,3.04,Ind,
NGC7142,OCl,21.752642,65.774444,9.30,9.60,Cep,
NGC7144,G,21.878453,-48.253750,11.00,3.41,Gru,
NGC7145,G,21.888956,-47.882444,11.12,2.95,Gru,
NGC7154,G,21.922511,-34.814139,12.48,2.26,PsA,
NGC7155,G,21.936036,-49.521944,12.13,2.15,Ind,
NGC7156,G,21.909342,2.943028,12.71,1.40,Peg,
NGC7160,OCl,21.894519,62.603306,6.10,4.20,Cep,
NGC7162,G,21.994203,-43.305972,12.68,3.04,Gru,
NGC7163,G,21.989011,-31.883167,13.23,2.17,PsA,
NGC7165,G,21.990583,-16.512333,13.54,1.12,Aqr,
NGC7166,G,22.009144,-43.389722,12.04,0.81,Gru,
NGC7168,G,22.035389,-51.743083,11.90,2.23,Ind,
NGC7171,G,22.017225,-13.269750,12.35,2.37,Aqr,
NGC7172,G,22.033858,-31.869667,12.24,2.75,PsA,
NGC7173,G,22.034219,-31.973694,11.98,1.88,PsA,
NGC7174,G,22.035125,-31.992972,12.15,2.51,PsA,
NGC7177,G,22.011456,17.738056,11.13,2.85,Peg,
NGC7179,G,22.080367,-64.046833,12.82,2.03,Ind,
NGC7180,G,22.038461,-20.547750,12.61,1.66,Aqr,
NGC7184,G,22.044394,-20.812833,11.00,5.98,Aqr,
NGC7185,G,22.049097,-20.471278,12.58,2.31,Aqr,
NGC7187,G,22.045711,-32.802167,12.55,1.15,PsA,
NGC7192,G,22.113933,-64.316250,11.28,2.42,Ind,
NGC7196,G,22.098558,-50.119333,12.01,2.76,Ind,
NGC7199,G,22.141622,-64.706139,13.08,1.21,Ind,
NGC7200,G,22.119311,-49.995472,12.86,1.28,Ind,
NGC7205,G,22.142858,-57.442583,10.97,3.70,Tuc,
NGC7205A,G,22.125558,-57.464028,14.02,1.15,Ind,
NGC7208,G,22.140117,-29.051167,13.36,0.91,PsA,
NGC7209,OCl,22.085511,46.483528,7.70,6.00,Lac,
NGC7213,G,22.154531,-47.166611,11.15,4.84,Gru,
NGC7214,G,22.152133,-27.809472,13.86,1.94,PsA,
NGC7216,G,22.209956,-68.661861,12.59,1.61,Ind,
NGC7217,G,22.131219,31.359333,10.47,4.52,Peg,
NGC7218,G,22.169919,-16.661000,11.91,2.55,Aqr,
NGC7219,G,22.219172,-64.848972,12.59,1.83,Tuc,
NGC7220,G,22.191944,-22.952861,13.37,0.90,Aqr,
NGC7221,G,22.187569,-30.563167,12.16,2.29,PsA,
NGC7226,OCl,22.174136,55.398583,9.60,3.00,Cep,
NGC7229,G,22.234228,-29.382750,12.73,1.46,PsA,
NGC7232,G,22.260556,-45.850083,11.89,2.86,Gru,
NGC7232B,G,22.264569,-45.780639,13.59,1.68,Gru,
NGC7233,G,22.263606,-45.846444,12.53,1.74,Gru,
NGC7234,OCl,22.206950,57.271333,7.70,2.40,Cep,
NGC7236,G,22.245831,13.846528,13.55,1.38,Peg,
NGC7240,G,22.256267,37.280667,14.17,0.60,Lac,
NGC7243,OCl,22.252383,49.897500,6.40,15.00,Lac,
NGC7244,G,22.274119,16.471444,13.92,0.91,Peg,
NGC7245,OCl,22.253197,54.342556,9.20,3.90,Lac,
NGC7248,G,22.281650,40.502333,12.48,1.72,Lac,
NGC7249,G,22.341944,-55.124861,13.39,0.97,Gru,
NGC7250,G,22.304944,40.562389,12.56,2.12,Lac,
NGC7252,G,22.345764,-24.678278,12.13,1.85,Aqr,
NGC7261,OCl,22.335108,58.051833,8.40,6.90,Cep,
NGC7262,G,22.391261,-32.364250,15.00,0.86,PsA,
NGC7265,G,22.374289,36.209611,12.22,2.48,Lac,
NGC7267,G,22.406058,-33.694083,12.23,1.73,PsA,
NGC7279,G,22.453517,-35.140444,13.80,1.24,PsA,
NGC7280,G,22.440994,16.148222,12.17,2.01,Peg,
NGC7287,GPair,22.480194,-22.202500,14.75,0.70,Aqr,
NGC7290,G,22.474008,17.147444,13.27,1.49,Peg,
NGC7292,G,22.473864,30.292306,12.56,1.82,Peg,
NGC7293,PN,22.494047,-20.837333,7.30,16.33,Aqr,Helix Nebula
NGC7295,OCl,22.467456,52.289083,9.70,2.70,Lac,
NGC7298,G,22.514069,-14.188250,13.77,1.28,Aqr,
NGC7300,G,22.516642,-14.003528,12.83,2.06,Aqr,
NGC7302,G,22.539944,-14.120528,12.18,1.73,Aqr,
NGC7307,G,22.564594,-40.932722,12.63,3.83,Gru,
NGC7309,G,22.572386,-10.357000,12.50,2.08,Aqr,
NGC7310,G,22.576919,-22.485083,14.20,0.95,Aqr,
NGC7314,G,22.596164,-26.050472,11.22,4.21,PsA,
NGC7316,G,22.598983,20.322250,13.04,1.19,Peg,
NGC7317,G,22.597744,33.944889,13.66,0.80,Peg,
NGC7318A,G,22.599097,33.965472,13.39,1.47,Peg,
NGC7319,G,22.600986,33.975722,13.48,1.67,Peg,
NGC7320,G,22.600939,33.948111,12.96,2.55,Peg,
NGC7320C,G,22.605658,33.984972,15.54,0.59,Peg,
NGC7327,G,22.609456,34.503611,16.10,0.51,Peg,
NGC7328,G,22.624800,10.531583,12.98,1.95,Peg,
NGC7329,G,22.673394,-66.478972,11.70,3.12,Tuc,
NGC7331,G,22.617781,34.415528,9.41,9.27,Peg,
NGC7332,G,22.623483,23.798333,11.05,2.95,Peg,
NGC7333,*,22.619900,34.437833,15.10,,Peg,
NGC7335,G,22.622053,34.447750,13.39,1.26,Peg,
NGC7339,G,22.629789,23.786694,12.24,3.21,Peg,
NGC7343,G,22.643850,34.071444,13.50,0.91,Peg,
NGC7349,G,22.687472,-21.798500,14.51,1.20,Aqr,
NGC7354,PN,22.672114,61.284833,12.20,0.38,Cep,
NGC7358,G,22.760122,-65.121833,12.75,2.13,Tuc,
NGC7359,G,22.746667,-23.688083,12.45,2.18,Aqr,
NGC7361,G,22.704975,-30.057667,12.35,3.14,PsA,
NGC7362,G,22.730356,8.705444,12.74,1.30,Peg,
NGC7365,G,22.752789,-19.952028,12.81,1.79,Aqr,
NGC7371,G,22.767706,-11.001139,12.02,2.09,Aqr,
NGC7377,G,22.796528,-22.312111,11.19,3.92,Aqr,
NGC7378,G,22.796583,-11.816639,13.00,1.52,Aqr,
NGC7380,Cl+N,22.789169,58.132417,7.20,25.00,Cep,
NGC7383,G,22.826561,11.556389,14.01,0.86,Peg,
NGC7385,G,22.831831,11.608556,12.13,1.93,Peg,
NGC7386,G,22.833931,11.698361,12.52,2.04,Peg,
NGC7387,G,22.838233,11.636722,13.98,1.00,Peg,
NGC7391,G,22.843369,-1.544833,12.05,1.49,Aqr,
NGC7392,G,22.863539,-20.608083,11.84,2.24,Aqr,
NGC7399,G,22.877572,-9.267778,14.50,1.13,Aqr,
NGC7404,G,22.905169,-39.314944,12.74,1.63,Gru,
NGC7408,G,22.932461,-63.694722,15.41,1.91,Tuc,
NGC7410,G,22.916931,-39.661333,11.19,6.01,Gru,
NGC7412,G,22.929375,-42.642028,11.33,3.79,Gru,
NGC7412A,G,22.952500,-42.804472,13.96,0.59,Gru,
NGC7416,G,22.928250,-5.495333,12.33,3.08,Aqr,
NGC7417,G,22.963753,-65.038556,12.31,2.21,Tuc,
NGC7418,G,22.943378,-37.030083,11.04,3.66,Gru,
NGC7419,OCl,22.905572,60.815528,13.00,4.08,Cep,
NGC7421,G,22.948425,-37.347250,11.99,2.38,Gru,
NGC7424,G,22.955103,-41.070583,10.18,5.01,Gru,
NGC7432,G,22.967206,13.134500,14.81,1.57,Peg,
NGC7436A,G,22.965603,26.149972,15.00,0.72,Peg,
NGC7440,G,22.975706,35.802417,13.51,1.16,And,
NGC7443,G,23.002458,-12.807889,12.91,1.73,Aqr,
NGC7444,G,23.002489,-12.834278,12.82,1.45,Aqr,
NGC7448,G,23.000997,15.980333,11.69,2.07,Peg,
NGC7450,G,23.013283,-12.918528,14.33,1.54,Aqr,
NGC7454,G,23.018475,16.388361,11.86,1.54,Peg,
NGC7456,G,23.036228,-39.569389,11.88,5.15,Gru,
NGC7457,G,23.016647,30.144944,10.98,3.95,Peg,
NGC7458,G,23.024622,1.753389,12.54,1.03,Psc,
NGC7460,G,23.028586,2.263611,12.99,1.14,Psc,
NGC7463,G,23.031106,15.981861,13.19,1.58,Peg,
NGC7465,G,23.033603,15.964778,13.27,1.06,Peg,
NGC7466,G,23.034286,27.052639,14.42,1.54,Peg,
NGC7468,G,23.049794,16.605250,13.61,0.82,Peg,
NGC7469,G,23.054339,8.874000,12.59,1.38,Peg,
NGC7479,G,23.082403,12.322889,11.09,3.65,Peg,
NGC7490,G,23.123658,32.375056,12.69,1.81,Peg,
NGC7492,GCl,23.140744,-15.611472,10.48,3.00,Aqr,
NGC7495,G,23.149217,12.048028,13.12,1.61,Peg,
NGC7496,G,23.163136,-43.427944,12.73,3.40,Gru,
NGC7497,G,23.150947,18.177194,12.28,2.75,Peg,
NGC7499,G,23.172886,7.580667,12.98,1.55,Psc,
NGC7501,G,23.175117,7.589028,13.47,1.02,Psc,
NGC7503,G,23.178411,7.567694,13.49,0.95,Psc,
NGC7507,G,23.202108,-28.539611,10.04,3.33,Scl,
NGC7509,G,23.205947,14.609361,16.47,1.32,Peg,
NGC7510,OCl,23.184383,60.570889,7.90,3.90,Cep,
NGC7513,G,23.220564,-28.357500,11.80,3.19,Scl,
NGC7514,G,23.207183,34.881500,13.15,1.30,Peg,
NGC7515,G,23.213519,12.679278,12.48,1.65,Peg,
NGC7518,G,23.220203,6.321667,13.49,1.26,Psc,
NGC7525 NED02,G,23.227917,14.021000,15.20,0.79,Peg,
NGC7529,G,23.234219,8.992500,14.14,0.80,Peg,
NGC7531,G,23.246806,-43.599944,11.25,4.11,Gru,
NGC7535,G,23.236881,13.581889,13.70,1.46,Peg,
NGC7536,G,23.236994,13.426389,13.45,1.59,Peg,
NGC7537,G,23.242917,4.498361,13.20,1.84,Psc,
NGC7539,G,23.241511,23.684833,12.95,1.16,Peg,
NGC7541,G,23.245525,4.534361,11.76,3.03,Psc,
NGC7552,G,23.269656,-42.584750,11.45,3.88,Gru,
NGC7557,G,23.261047,6.708333,14.17,0.68,Psc,
NGC7562,G,23.265972,6.687528,11.55,2.18,Psc,
NGC7562A,G,23.267072,6.652278,14.79,1.32,Psc,
NGC7563,G,23.265536,13.196111,12.83,1.53,Peg,
NGC7570,G,23.279075,13.483000,13.21,1.58,Peg,
